습도,강수량,기온,풍속,한식,글로벌,패스트푸드
61,0,10.2,0.3,6,6,6
60,0,11.2,0.4,6,1,10
59,0,9.8,0.4,4,5,3
67,0,10.5,0.4,9,7,12
70,0,10.0,0.3,7,9,14
78,0,9.0,0.1,14,8,20
77,0,9.8,0.2,12,7,11
70,0,12.0,1.7,2,6,13
35,0,14.3,0.3,12,3,9
34,0,14.8,1.0,7,8,4
30,0,15.0,1.1,9,2,5
30,0,14.4,1.2,7,6,4
32,0,14.8,1.3,8,4,4
34,0,14.3,1.5,4,4,5
35,0,14.2,1.1,9,1,12
36,0,14.4,1.9,18,11,14
39,0,14.3,1.5,6,17,24
39,0,14.2,1.8,9,10,8
36,0,15.4,2.3,5,9,12
32,0,16.9,2.0,3,2,10
24,0,19.0,1.2,16,7,1
27,0,18.8,0.7,10,5,3
26,0,20.0,1.2,6,4,5
27,0,20.8,2.6,7,7,4
33,0,19.6,1.3,3,6,8
35,0,20.0,1.3,7,7,10
35,0,19.4,1.1,21,3,14
41,0,19.1,1.8,5,12,27
60,0,15.2,1.0,5,7,14
71,1,15.4,1.8,4,4,13
81,1,14.3,0.9,3,3,12
89,1,14.0,1.1,5,1,3
96,0,14.8,2.6,14,7,4
96,0,14.9,2.3,12,2,1
96,0,14.9,2.0,15,10,6
96,0,14.9,1.8,12,3,5
96,0,14.9,1.2,11,6,7
96,0,14.9,1.1,11,4,7
96,0,15.0,0.6,6,8,15
96,0,15.1,0.9,18,13,26
96,0,15.2,0.5,30,23,40
96,0,15.3,0.3,17,9,28
96,0,15.4,0.4,4,12,15
96,0,15.4,0.4,10,6,17
96,0,15.5,0.6,5,6,5
93,0,15.2,0.5,20,6,11
96,0,14.5,0.6,9,9,8
96,0,14.6,0.5,6,8,8
96,0,14.9,0.3,16,6,5
95,0,15.0,0.3,9,6,7
94,0,15.3,0.4,6,6,7
95,0,14.8,0.5,15,11,23
96,0,14.7,0.8,15,22,25
96,0,14.3,0.8,15,16,34
96,0,14.4,0.3,10,13,32
96,0,15.5,2.0,7,13,14
86,0,16.8,2.3,6,9,19
79,0,17.7,0.5,7,6,11
84,0,18.4,1.2,2,1,2
86,0,18.0,0.4,5,7,2
87,0,17.8,0.5,5,7,10
88,0,17.2,0.3,14,5,9
88,0,18.0,1.1,6,11,7
87,0,17.3,0.6,5,11,3
86,0,17.7,0.5,10,13,12
84,0,17.6,0.5,10,14,22
88,0,17.3,0.6,21,5,30
85,0,18.1,0.5,11,20,33
83,0,19.1,0.7,5,10,20
94,0,17.6,0.6,7,6,11
55,0,11.6,2.0,17,2,9
56,0,10.9,1.7,13,4,9
57,0,9.3,0.7,6,3,4
58,0,9.7,1.1,7,2,4
61,0,8.2,0.6,6,5,2
63,0,8.0,0.8,2,7,6
61,0,10.2,1.6,4,4,7
60,0,9.3,0.8,17,6,17
62,0,9.0,0.6,11,14,17
62,0,9.5,0.6,6,12,16
62,0,11.3,0.2,7,6,12
59,0,12.4,0.6,4,6,10
54,0,14.8,1.2,13,5,4
56,0,14.0,1.2,11,6,3
58,0,13.2,0.8,4,5,4
61,0,12.3,0.7,4,4,3
63,0,13.3,1.8,3,7,3
63,0,12.9,1.8,6,3,6
63,0,12.4,1.4,8,3,13
62,0,12.4,2.1,10,11,11
59,0,12.1,2.0,20,11,16
54,0,12.0,1.7,5,12,13
52,0,12.9,2.2,3,6,11
44,0,15.0,2.2,7,2,10
39,0,17.5,2.0,3,3,7
53,0,17.3,0.4,5,4,6
55,0,17.0,0.8,11,6,8
56,0,17.0,0.5,4,4,5
62,0,15.7,0.7,7,5,11
71,0,15.1,0.6,7,5,5
69,0,14.2,0.4,4,8,6
68,0,13.9,1.1,8,10,20
70,0,14.5,0.4,10,10,19
67,0,15.5,0.7,10,8,13
65,0,16.3,0.9,7,8,18
62,0,17.3,1.9,3,4,6
59,0,18.5,2.0,4,4,5
63,0,17.8,0.4,12,2,5
64,0,17.4,0.6,7,5,7
80,0,16.4,0.7,3,4,6
80,0,16.4,0.6,2,2,7
80,0,16.5,0.5,4,3,7
77,0,16.1,0.2,14,7,18
78,0,16.4,0.1,16,15,24
77,0,15.3,0.0,16,18,21
74,0,15.9,0.0,16,18,34
69,0,16.8,0.4,2,6,23
59,0,19.9,1.5,4,5,20
70,0,17.9,0.9,13,8,3
70,0,18.3,1.1,7,10,5
74,0,18.4,0.8,16,7,5
79,0,17.5,0.3,9,3,4
82,0,17.6,0.5,13,11,10
86,0,17.5,1.0,5,2,11
88,1,17.2,1.7,12,17,24
83,0,17.1,2.1,15,14,19
82,0,17.3,2.3,19,19,31
93,6,16.7,1.9,6,11,25
95,6,16.0,2.6,7,10,13
95,0,15.6,2.0,6,13,15
95,0,15.5,1.2,2,6,7
89,0,14.8,0.6,13,4,13
89,0,13.8,0.6,24,5,11
90,0,13.4,0.3,14,8,4
90,0,14.0,0.5,13,5,13
92,0,13.8,0.7,10,9,15
92,0,13.8,0.5,13,8,15
93,0,14.0,0.5,20,13,26
94,0,13.7,0.4,23,14,28
95,0,13.6,0.5,16,8,32
94,0,13.8,0.6,5,14,28
93,0,14.0,0.4,10,7,26
92,0,14.8,0.5,5,3,18
88,0,14.4,0.8,4,2,3
92,0,13.1,0.4,3,5,8
94,0,12.7,0.7,6,3,11
95,0,12.3,0.4,4,5,5
95,0,12.1,0.6,7,2,7
95,0,12.1,0.6,6,7,9
95,0,11.8,0.4,7,5,21
95,0,12.0,0.6,12,13,25
95,0,12.6,0.9,6,16,19
95,0,13.9,0.5,4,2,16
93,1,14.2,0.3,8,3,4
94,0,13.2,0.5,18,6,8
95,0,13.3,0.5,4,4,7
95,0,13.6,0.4,3,6,4
95,0,12.7,0.7,12,3,4
95,0,11.9,1.0,13,5,10
95,0,11.5,0.3,18,6,16
95,0,11.1,0.4,25,8,27
95,0,10.7,0.1,24,16,33
95,0,11.1,0.2,12,9,30
86,0,12.7,0.6,5,7,28
67,0,15.1,0.6,9,6,20
73,0,15.3,0.5,15,6,3
76,0,14.5,0.5,19,3,9
72,0,13.6,0.7,9,4,3
80,0,13.8,0.3,3,3,5
82,0,13.0,0.2,9,4,11
82,0,13.6,0.2,9,3,11
80,0,13.7,0.1,17,10,20
83,0,13.0,0.3,18,9,27
79,0,14.1,0.6,8,14,17
65,0,15.5,0.3,6,4,24
57,0,16.8,0.8,11,3,8
60,0,16.4,0.6,15,3,11
73,0,15.8,0.5,6,5,9
79,0,14.7,0.6,7,4,4
82,0,14.5,0.3,10,5,5
81,0,13.8,0.6,11,10,14
86,0,13.9,0.1,9,13,24
87,0,14.1,0.5,20,14,8
85,0,14.1,0.4,14,8,19
77,0,15.2,0.2,8,6,11
71,0,18.9,0.8,5,4,4
64,0,19.2,0.6,6,4,5
67,0,18.9,0.3,14,6,4
71,0,17.8,0.5,7,3,4
70,0,17.3,0.6,5,6,5
63,0,17.7,0.2,3,2,7
67,0,17.4,1.0,10,9,10
71,0,17.5,1.8,17,7,22
74,0,16.5,0.5,21,12,29
72,0,17.9,0.9,11,12,23
62,0,19.0,1.6,14,4,16
52,0,22.1,1.0,3,10,9
46,0,24.2,1.4,9,4,10
53,0,20.0,1.2,26,7,6
53,0,19.0,0.4,24,8,14
53,0,18.1,0.4,25,9,6
55,0,17.4,0.0,15,10,11
53,0,17.3,0.1,19,4,9
54,0,17.5,0.3,5,15,9
52,0,17.6,0.3,16,12,28
55,0,17.6,0.4,27,16,34
61,0,18.2,1.0,24,17,27
65,0,18.5,0.5,12,14,34
61,0,19.5,1.4,8,8,14
51,0,21.2,1.0,8,7,9
64,0,19.4,1.1,10,6,6
85,0,17.7,0.8,18,4,11
95,0,16.9,1.1,14,4,7
95,0,17.3,1.3,11,2,10
95,0,17.2,1.2,4,6,7
94,0,16.9,1.2,11,7,14
95,0,16.6,1.3,32,5,28
95,0,16.6,1.9,20,11,29
95,0,16.4,1.3,27,11,29
92,0,16.4,1.4,5,9,34
82,0,16.9,0.9,6,3,33
70,0,18.3,1.5,8,7,11
54,0,17.7,0.8,5,2,8
66,0,16.4,0.5,3,7,5
76,0,15.5,0.3,6,5,7
82,0,15.1,0.6,4,2,7
83,0,14.4,0.8,1,3,7
73,0,14.1,0.2,6,4,16
75,0,14.4,0.6,8,6,34
72,0,14.6,0.6,16,7,31
66,0,15.8,0.8,4,16,20
67,0,16.1,0.9,2,4,19
70,0,19.2,0.9,15,3,8
78,0,18.6,0.5,19,6,6
82,0,18.1,0.8,15,2,6
87,0,18.0,0.4,2,5,3
91,0,17.9,0.7,3,10,3
93,0,17.5,0.3,11,3,9
89,0,17.9,0.6,14,11,22
90,0,17.5,0.2,22,13,24
91,0,16.5,0.5,17,4,18
92,0,17.2,0.6,9,7,8
81,0,18.6,0.8,3,5,11
83,0,19.9,1.3,9,1,10
83,0,19.9,1.3,10,6,2
81,0,19.9,1.1,5,7,4
84,0,19.4,0.3,9,8,5
88,0,19.6,1.2,4,7,8
88,0,19.6,0.2,3,4,7
91,0,20.2,1.4,14,3,11
93,0,20.2,1.1,15,14,13
95,0,19.6,1.1,18,12,23
95,0,19.9,1.5,12,10,11
95,0,20.0,2.2,10,4,12
94,0,19.9,1.0,4,7,5
92,0,20.3,1.0,17,4,4
95,0,19.3,0.6,13,4,9
95,0,19.2,0.4,7,3,4
95,0,19.2,0.4,6,7,5
95,0,18.8,0.1,2,3,4
94,0,18.8,0.1,4,6,5
95,0,18.5,0.5,7,8,10
95,0,17.5,0.2,22,7,24
95,0,18.1,0.2,16,10,24
95,0,18.8,0.3,10,9,12
92,0,19.6,0.5,6,5,10
85,0,20.7,0.8,5,2,6
71,0,22.2,0.5,4,6,4
64,0,21.0,0.5,12,5,8
76,0,20.3,1.0,11,5,7
70,0,19.8,0.5,5,7,5
69,0,19.3,0.2,7,3,6
71,0,19.2,0.3,3,4,5
73,0,18.9,0.3,15,2,8
75,0,18.7,0.4,5,10,12
76,0,18.7,0.5,20,12,29
79,0,18.4,0.2,24,11,35
78,0,19.5,0.4,15,15,21
63,0,21.2,1.1,12,11,17
56,0,23.1,1.6,5,7,29
53,0,24.9,1.6,3,3,18
56,0,23.5,0.4,9,1,3
59,0,23.5,0.3,13,10,14
63,0,23.4,0.3,28,11,14
73,0,21.0,1.6,11,8,13
76,0,20.0,0.4,11,7,12
77,0,19.2,0.3,7,8,12
77,0,18.7,0.6,19,8,20
78,0,17.8,0.2,19,13,33
75,0,18.3,0.4,23,18,35
79,0,18.6,0.5,27,9,36
77,0,19.2,1.0,11,10,31
79,0,19.7,0.5,13,4,29
76,0,20.1,1.1,7,9,10
81,0,20.2,0.3,9,4,11
82,0,19.9,0.6,14,11,11
82,0,19.0,0.5,14,8,8
85,0,19.1,0.5,11,3,10
88,0,19.4,1.0,22,4,8
90,0,19.4,0.2,11,9,17
90,0,19.5,0.3,14,11,22
90,0,19.6,0.4,16,16,39
87,0,19.6,0.3,18,21,35
85,0,20.1,0.2,16,10,18
80,0,21.5,0.4,11,9,17
70,0,23.3,0.7,7,6,14
57,0,23.0,1.8,17,3,6
59,0,22.4,1.1,14,5,2
57,0,21.7,0.2,7,7,9
56,0,20.7,0.3,4,2,7
64,0,20.7,0.4,5,2,8
62,0,19.8,0.4,9,3,14
71,0,20.0,0.5,18,5,18
70,0,19.4,0.6,18,8,18
63,0,20.5,1.6,10,4,21
58,0,22.4,1.0,3,5,17
40,0,25.6,0.6,8,1,5
44,0,24.0,0.4,11,5,9
48,0,22.9,0.4,18,9,10
51,0,23.5,1.1,24,4,3
46,0,23.1,0.8,7,5,3
51,0,22.8,0.1,4,4,9
46,0,22.4,0.2,6,2,9
47,0,22.4,0.2,11,6,8
47,0,21.6,0.4,27,5,18
49,0,21.0,0.3,19,17,24
49,0,23.2,1.4,13,7,11
49,0,24.4,1.0,9,6,7
48,0,25.6,0.6,9,3,8
95,3,21.5,0.1,16,2,7
95,2,21.3,0.1,18,4,8
94,0,21.2,0.7,10,2,6
93,0,21.0,0.5,6,5,7
95,0,21.2,1.1,3,3,4
95,0,21.1,1.0,5,2,5
95,0,21.0,0.7,25,1,16
93,0,20.9,0.0,19,9,31
91,0,20.5,0.5,31,9,54
86,0,21.0,0.7,13,4,33
84,0,21.7,1.1,6,4,17
74,0,23.0,0.6,12,4,18
69,0,23.9,1.3,8,8,10
71,0,23.7,0.4,8,6,14
70,0,23.6,0.4,8,7,5
73,0,22.0,0.6,10,5,3
73,0,21.8,0.3,6,3,7
75,0,21.0,0.6,4,4,3
75,0,20.8,0.0,12,6,16
83,0,20.5,0.5,23,6,17
88,0,20.0,0.5,25,7,32
86,0,21.1,0.7,12,7,9
77,0,22.9,0.4,6,4,16
70,0,24.9,0.4,9,4,5
70,0,22.5,0.6,10,2,9
69,0,22.0,0.5,12,8,10
70,0,21.6,0.5,8,5,11
65,0,21.6,1.0,9,9,10
64,0,20.7,0.2,2,3,3
67,0,20.3,0.4,5,2,24
69,0,19.6,0.2,14,6,28
74,0,19.4,0.5,28,12,37
66,0,20.5,0.5,15,8,33
68,0,21.9,0.9,8,7,19
54,0,25.2,1.4,12,7,18
53,0,27.3,0.8,5,2,3
39,0,26.2,0.9,13,6,11
48,0,23.8,0.4,24,16,14
52,0,24.0,0.0,25,6,8
57,0,24.7,0.6,14,7,6
69,0,24.3,1.0,12,11,10
87,0,22.4,0.5,14,12,23
94,1,21.0,0.7,18,10,25
94,0,21.2,0.5,28,17,38
94,0,21.0,0.7,32,18,19
94,0,20.9,0.3,14,12,24
83,0,21.5,0.3,15,6,25
71,0,23.3,0.4,11,7,12
75,0,22.3,0.6,5,8,7
77,0,20.9,1.2,12,6,11
80,0,20.3,0.8,24,6,10
83,0,19.6,0.9,33,11,15
85,0,19.0,0.6,24,10,13
87,0,18.3,0.5,9,7,14
86,0,17.5,0.2,10,12,15
86,0,17.9,0.9,16,13,21
87,0,17.9,1.2,33,23,31
89,0,17.7,1.2,17,13,20
86,0,17.9,0.6,26,13,18
78,0,19.9,0.8,13,7,13
69,0,21.6,0.7,12,2,12
60,0,21.5,1.3,8,0,3
77,0,20.1,1.3,6,2,10
77,0,20.7,1.6,7,2,8
78,0,20.3,1.7,3,1,2
79,0,19.9,1.6,5,2,9
80,0,19.8,0.4,4,3,4
78,0,19.6,0.5,11,8,20
79,0,19.5,0.5,14,9,9
76,0,19.9,0.4,10,1,15
69,0,20.6,0.8,1,8,17
64,0,22.3,0.7,4,9,10
65,0,22.6,0.4,10,13,5
69,0,21.6,0.6,12,7,4
69,0,20.5,0.4,13,3,10
69,0,19.9,0.6,11,2,3
66,0,20.1,0.5,3,2,5
69,0,19.8,0.5,8,3,2
71,0,19.3,0.4,16,9,3
70,0,19.1,0.4,17,13,8
73,0,19.0,0.0,23,7,12
64,0,20.8,0.4,9,11,11
55,0,22.5,0.7,13,4,3
52,0,24.5,0.9,5,3,5
54,0,21.3,0.8,8,3,8
52,0,20.1,0.3,25,3,9
50,0,20.0,0.2,7,6,3
55,0,20.6,0.4,1,3,2
64,0,19.5,0.2,12,4,10
64,0,19.0,0.1,22,6,13
76,0,19.8,0.6,28,9,22
70,0,19.6,0.4,14,8,25
69,0,20.2,0.5,14,7,11
65,0,21.8,0.4,7,4,13
64,0,21.9,0.2,4,2,7
60,0,22.2,1.5,6,2,4
59,0,21.9,0.8,21,5,8
60,0,22.1,0.4,8,7,1
63,0,22.3,1.0,7,3,6
63,0,22.0,0.8,4,6,8
65,0,21.4,1.1,4,3,8
62,0,21.5,0.7,15,4,19
62,0,21.3,1.1,21,8,34
63,0,20.6,0.4,17,12,27
64,0,20.3,0.4,19,14,26
76,0,19.6,0.1,9,4,16
76,0,20.0,0.7,9,8,4
61,0,23.3,0.4,5,4,10
64,0,22.3,1.0,5,5,5
60,0,21.8,0.5,32,6,10
61,0,21.0,0.5,11,4,6
66,0,20.3,0.1,8,1,4
64,0,20.1,0.3,3,2,11
66,0,20.8,0.6,5,4,10
70,0,20.0,0.1,8,9,14
71,0,19.9,0.2,15,14,38
76,0,19.5,0.2,25,15,31
73,0,20.1,0.4,22,10,25
66,0,22.0,0.6,5,5,21
54,0,24.9,0.5,10,12,20
49,0,26.2,1.1,3,4,12
62,0,22.0,0.8,5,7,3
62,0,21.7,0.9,18,7,7
65,0,20.6,0.5,13,6,8
67,0,20.0,0.6,6,7,9
68,0,19.5,0.6,6,12,11
68,0,19.3,0.3,7,10,13
71,0,19.2,0.2,24,8,18
86,0,18.6,0.6,31,17,37
90,0,18.5,0.9,19,10,33
85,0,18.5,0.7,22,23,19
71,0,20.0,0.2,9,12,25
60,0,23.7,1.2,12,4,12
48,0,26.1,0.5,4,8,5
58,0,23.5,0.3,8,6,10
62,0,22.9,0.5,20,6,17
64,0,22.8,0.4,16,12,14
64,0,22.2,0.2,19,9,12
64,0,21.7,0.7,14,6,11
69,0,21.5,0.3,5,9,19
69,0,21.9,1.4,18,12,27
72,0,20.7,0.5,26,20,31
76,0,20.4,0.4,26,10,23
71,0,21.5,0.3,18,8,21
58,0,22.6,0.1,8,9,10
47,0,30.0,0.8,4,5,6
38,0,26.2,1.3,8,3,9
40,0,25.8,1.1,16,1,3
47,0,25.2,0.6,16,1,5
49,0,24.6,0.4,11,1,9
57,0,23.3,0.2,12,3,7
53,0,23.7,0.6,12,3,7
54,0,23.1,0.4,21,5,12
58,0,22.0,0.2,16,3,21
59,0,21.4,0.0,18,6,14
53,0,22.6,0.1,7,7,14
45,0,25.8,0.7,4,5,17
46,0,24.7,0.6,14,4,2
52,0,24.6,0.2,20,4,8
55,0,24.2,0.3,14,4,5
56,0,25.2,0.6,9,2,2
57,0,25.8,0.6,10,2,6
56,0,26.0,0.9,9,6,15
53,0,26.2,1.2,13,13,23
54,0,24.8,1.9,22,7,25
51,0,25.8,2.6,7,5,14
47,0,25.7,3.1,7,2,17
94,0,20.1,1.1,17,4,4
94,1,20.2,1.1,16,5,7
94,1,20.2,1.1,14,4,6
94,1,20.5,1.0,10,1,6
94,1,20.4,1.0,11,1,6
94,3,20.7,0.7,4,5,9
94,2,20.7,0.7,9,3,21
94,0,20.9,0.8,28,8,22
94,3,20.9,1.1,21,15,41
94,0,20.6,0.7,17,8,28
94,0,20.8,0.7,6,3,22
94,0,21.0,1.0,4,2,11
93,0,20.0,2.3,13,4,8
94,0,19.6,1.8,20,7,8
94,1,19.7,1.3,10,3,4
94,0,19.5,1.4,9,2,7
94,0,19.4,1.3,8,4,9
94,0,19.2,1.1,6,4,7
94,0,19.0,1.7,17,4,15
94,0,18.9,1.5,19,8,29
94,0,19.0,0.9,14,10,30
94,0,18.9,0.9,16,12,23
94,0,19.1,0.5,8,3,21
74,0,21.2,1.5,5,3,6
78,0,21.0,1.2,6,5,4
77,0,20.7,0.2,10,3,1
73,0,19.8,0.4,5,9,4
73,0,19.8,0.3,4,3,4
74,0,19.6,0.3,13,6,11
73,0,19.4,0.3,16,12,17
74,0,19.8,0.6,24,16,24
75,0,19.5,0.6,19,11,15
78,0,20.3,0.7,11,7,14
67,0,22.0,0.1,5,8,15
70,0,22.4,1.0,13,2,2
71,0,21.8,0.5,5,6,8
77,0,21.4,0.6,20,7,3
77,0,21.5,0.8,15,8,13
82,0,20.4,0.5,6,6,5
86,0,20.4,0.5,7,6,10
90,0,20.5,0.7,4,10,10
87,0,21.2,1.0,17,9,28
88,0,20.8,1.0,20,14,28
89,0,20.6,0.4,20,15,19
90,0,20.5,0.4,16,10,20
75,0,24.2,1.2,8,5,11
62,0,25.9,1.3,9,3,9
66,0,22.8,0.5,8,3,3
67,0,22.0,0.5,23,5,7
72,0,21.3,0.4,20,9,7
74,0,21.0,0.7,8,9,6
78,0,21.2,0.2,22,6,9
85,0,20.6,0.6,10,9,15
87,0,19.5,0.7,13,10,27
86,0,19.5,0.7,25,13,24
82,0,20.1,0.6,16,14,31
77,0,20.8,0.3,18,15,14
77,0,22.2,0.4,9,5,13
61,0,24.8,1.2,5,6,10
83,0,21.9,1.3,2,5,4
88,2,21.1,0.9,7,6,10
92,4,20.4,1.0,8,3,8
94,7,19.3,2.2,2,2,6
94,14,18.6,2.3,1,1,6
94,11,18.3,1.6,10,0,9
91,2,18.4,1.4,14,5,9
94,14,18.2,1.7,15,1,23
94,12,17.7,2.5,17,10,26
94,6,18.0,1.1,9,7,16
94,1,18.4,0.7,4,6,9
94,1,19.0,1.0,3,2,14
94,1,18.7,1.2,2,3,9
93,0,17.2,0.4,13,5,6
93,0,17.2,0.8,7,2,3
87,0,17.2,0.9,9,3,7
87,0,17.4,0.8,6,2,7
87,0,17.3,0.7,2,1,4
86,0,17.2,0.8,6,11,6
86,0,16.6,0.9,10,4,14
83,0,16.4,0.5,17,14,17
88,0,16.9,0.6,13,12,31
87,0,17.3,0.4,12,13,24
82,0,18.5,0.2,7,8,12
83,0,18.9,0.5,9,5,8
77,0,20.6,0.5,4,5,12
63,0,2.1,2.9,14,5,19
65,0,1.4,2.8,11,4,18
62,0,1.6,2.0,8,7,12
65,0,1.4,2.3,15,0,24
66,0,1.4,2.0,11,1,29
67,0,0.6,1.6,28,7,46
69,0,0.2,1.7,24,5,75
69,0,0.2,1.5,22,5,46
68,0,0.0,1.3,16,1,39
68,0,0.4,2.1,5,1,38
69,0,0.8,2.9,7,0,19
69,0,4.0,1.0,8,4,8
69,0,2.9,1.6,13,5,16
72,0,2.6,0.4,17,6,10
69,0,2.3,0.5,3,3,8
67,0,1.9,1.2,3,3,13
69,0,-0.1,0.5,5,6,15
69,0,1.1,0.3,20,6,31
70,0,0.5,0.7,30,6,43
71,0,1.9,2.0,17,8,49
77,0,2.7,2.3,10,2,38
70,0,2.5,0.8,4,3,33
72,0,2.1,1.6,3,4,29
63,0,2.6,2.2,5,7,12
57,0,3.6,0.9,15,3,13
48,0,4.1,0.9,15,8,13
48,0,4.4,2.3,8,5,19
49,0,3.9,2.7,5,4,13
49,0,3.4,2.0,7,2,9
53,0,2.8,0.9,6,1,12
44,0,0.0,0.4,9,8,33
54,0,0.0,0.7,23,7,66
54,0,0.9,2.2,14,12,54
51,0,1.3,2.3,10,5,35
43,0,1.0,1.2,8,3,41
44,0,2.3,1.1,5,4,42
44,0,2.8,2.8,2,1,17
54,0,4.4,1.5,10,3,11
54,0,3.2,0.8,8,11,8
59,0,2.3,0.4,9,3,16
52,0,1.8,0.5,4,6,15
56,0,1.3,1.6,3,4,18
70,0,0.6,1.1,7,8,18
73,0,0.0,1.4,25,7,35
72,0,-0.4,0.6,19,6,58
69,0,-0.3,1.3,12,6,54
70,0,-0.4,1.4,14,2,39
79,0,-0.5,1.4,5,1,39
77,0,-0.6,1.7,4,2,22
68,0,1.0,1.3,1,2,11
78,0,4.0,0.9,13,7,10
77,0,3.5,1.1,15,6,10
78,0,2.6,0.9,15,14,15
81,0,1.6,0.8,12,8,19
84,0,1.6,0.8,7,5,13
83,0,1.7,0.3,11,6,31
81,0,2.4,0.7,32,11,54
76,0,3.2,1.0,34,14,64
73,0,3.0,1.3,16,4,65
77,0,3.5,1.1,13,2,47
81,0,3.5,1.3,8,1,36
82,0,3.2,1.0,6,0,29
99,0,7.2,2.9,14,12,24
100,0,7.0,2.4,22,18,12
97,0,7.8,1.3,22,12,16
95,0,8.9,2.2,12,2,26
95,1,9.0,2.5,8,2,16
98,2,8.8,2.1,10,2,22
99,1,9.0,2.5,16,16,42
100,2,9.1,2.7,84,26,70
100,1,9.4,0.8,52,16,26
100,1,9.5,0.6,28,6,58
100,1,9.4,0.3,10,4,50
100,1,8.4,0.4,8,2,18
89,1,18.5,5.9,14,6,8
77,4,17.3,8.9,20,7,22
75,0,16.4,3.6,9,4,8
81,0,15.1,6.8,5,1,14
77,0,13.6,7.5,5,2,19
77,0,12.9,6.5,6,3,13
67,0,12.5,7.2,11,7,36
70,0,10.7,6.6,25,12,86
65,0,10.4,6.7,20,8,56
66,0,9.6,4.7,10,4,55
64,0,9.3,5.9,5,5,62
67,0,9.1,6.0,2,4,38
78,0,6.2,2.7,12,6,7
79,0,5.4,2.0,15,8,12
80,0,5.0,1.6,14,5,12
79,0,4.7,2.4,3,2,15
77,0,4.5,2.5,1,2,12
78,0,4.5,2.6,7,2,17
77,0,3.9,3.0,14,7,24
85,0,3.9,2.8,24,9,57
75,0,3.7,3.7,10,5,37
71,0,3.3,2.4,9,8,29
74,0,3.0,2.4,3,3,33
70,0,3.3,1.5,4,4,22
60,0,4.8,1.4,23,6,10
50,0,4.4,1.6,12,10,10
62,0,4.1,2.8,4,5,6
51,0,3.5,2.9,5,0,11
57,0,2.7,0.7,5,0,5
65,0,1.8,0.8,5,2,12
69,0,1.0,1.6,15,12,21
69,0,0.4,0.9,31,11,47
69,0,-0.2,0.9,18,11,39
75,0,-0.5,1.1,10,0,26
67,0,-0.4,0.7,5,2,17
71,0,-0.6,1.1,8,8,17
64,0,0.7,1.5,4,3,7
70,0,3.0,0.1,7,9,5
77,0,2.8,0.8,13,5,8
72,0,2.1,0.9,6,4,17
70,0,1.7,0.3,4,2,10
68,0,1.0,0.5,3,0,12
56,0,1.1,0.2,3,4,12
60,0,0.7,0.1,9,4,27
54,0,0.2,0.5,26,8,64
55,0,0.5,0.2,24,11,66
56,0,-0.3,0.1,13,8,60
54,0,-0.1,0.5,8,4,57
58,0,0.8,1.9,3,5,28
44,0,3.2,1.1,4,2,17
50,0,4.1,0.6,12,8,16
51,0,3.7,0.7,19,8,16
54,0,2.9,0.1,8,4,8
57,0,3.0,0.4,7,4,11
58,0,3.3,0.4,4,2,14
58,0,3.5,0.5,9,5,20
57,0,3.5,0.5,14,10,42
60,0,3.3,0.9,19,15,78
61,0,3.5,2.0,13,10,60
60,0,3.1,2.1,12,7,67
64,0,2.4,2.0,3,6,35
56,0,3.2,1.1,4,4,17
53,0,4.8,1.8,4,0,5
51,0,3.1,2.6,12,5,5
53,0,2.7,2.8,20,12,9
57,0,2.4,2.0,17,9,19
61,0,1.6,1.3,13,6,15
60,0,1.9,1.6,3,4,18
69,0,1.4,2.6,11,5,30
58,0,0.5,1.6,24,17,49
59,0,0.5,2.3,34,25,102
69,0,0.4,1.7,22,10,48
70,0,0.5,1.8,9,2,39
71,0,0.1,0.9,5,1,27
66,0,0.0,0.7,3,0,15
59,0,1.9,1.1,12,6,54
53,0,2.0,2.1,5,5,11
57,0,1.9,1.2,6,4,8
60,0,1.0,1.5,2,1,8
59,0,1.3,1.6,2,2,13
53,0,1.2,1.4,13,5,13
54,0,0.6,1.6,21,13,20
48,0,-0.2,1.2,11,5,15
42,0,0.6,1.2,8,2,17
45,0,1.0,1.8,8,3,8
59,0,0.8,0.6,18,6,22
52,0,0.0,0.7,16,10,17
57,0,0.0,0.4,11,3,10
64,0,-1.4,0.3,9,0,9
65,0,-0.8,0.2,9,0,15
58,0,-1.8,0.9,19,9,36
67,0,-1.5,0.8,22,9,71
65,0,-2.1,0.2,15,4,63
67,0,-2.0,0.5,11,2,36
68,0,-1.6,0.4,9,4,28
64,0,-1.3,0.4,2,4,27
58,0,0.7,1.9,1,4,8
41,0,1.0,0.9,18,10,24
53,0,1.8,0.9,14,12,24
46,0,1.0,0.7,8,2,19
51,0,0.2,0.4,6,1,9
50,0,-0.6,0.8,1,0,16
52,0,-1.3,0.3,4,5,20
57,0,-1.8,0.2,18,9,30
54,0,-2.2,0.2,27,7,55
57,0,-2.0,0.4,19,9,63
55,0,-1.3,0.3,10,4,37
55,0,-0.5,1.2,6,5,23
57,0,-0.4,1.5,10,7,16
49,0,2.8,1.8,8,5,23
48,0,2.6,1.3,11,12,10
54,0,2.4,1.4,7,4,13
50,0,2.0,1.1,2,2,8
43,0,1.7,0.3,6,0,19
45,0,1.7,0.7,10,8,21
47,0,1.3,0.6,23,10,58
48,0,1.4,0.8,12,7,58
50,0,1.6,0.7,10,3,44
42,0,1.4,1.6,3,5,31
